fold,no,clay,silt,sand,BD,omc,hhpa,pF,VWC
4,1084,25.9,51.2,23,0.75,1.82,9.06,0.96,61
4,1082,22.4,52.1,26,1.21,0.74,412.1,2.62,39
4,128,18.1,68.8,13.1,1.48,1.9,5.4,0.810560468,42.9
4,1041,57.5,31.2,11,0.87,1.48,3.14,0.5,67
4,43,18.5,73.1,8.4,1.51,0.52,207,2.394137054,31
4,1082,22.4,52.1,26,1.21,0.74,32.73,1.52,52
4,1056,11.2,5.2,84,1.33,2.39,136.77,2.14,18
4,45,16,77.8,6.2,1.29,0.86,56.7,1.831749767,34.3
4,1054,33,27.1,40,1.05,3.07,204.64,2.31,39
4,1027,46.4,25.6,28,0.94,1.14,14.86,1.17,64
4,110,28,38.5,33.5,0.57,6.2,467.7,2.748134078,46.5
4,104,5.5,63.4,31.1,1.45,0.01,10.5,1.099356007,40.9
4,146,32,44.1,23.9,1.49,4.5,20.1,1.381362766,41.7
4,128,18.1,68.8,13.1,1.48,1.9,94.8,2.054975046,35.9
4,43,18.5,73.1,8.4,1.51,0.52,32.2,1.58602258,37.1
4,140,13.5,67.9,18.6,1.28,4.3,2.5,0.476106717,54.7
4,1026,40.1,26.5,33,0.91,1.08,28.38,1.45,62
4,128,18.1,68.8,13.1,1.48,1.9,125.9,2.178192438,34.6
4,45,16,77.8,6.2,1.29,0.86,28.1,1.526873028,37.2
4,1026,40.1,26.5,33,0.91,1.08,26.79,1.43,62
4,1002,50.5,32.5,17,0.87,0.74,1.07,0.03,64
4,37,6.7,86.8,6.5,1.34,11.18,56.4,1.829445812,44.4
4,37,6.7,86.8,6.5,1.34,11.18,110.5,2.121528986,41
4,38,6.7,86.8,6.5,1.29,1.38,190.9,2.358972637,32.5
4,37,6.7,86.8,6.5,1.34,11.18,677,2.908755377,31.3
4,43,18.5,73.1,8.4,1.51,0.52,28.4,1.531485048,37.8
4,44,16,77.8,6.2,1.38,3.27,384.3,2.662837093,34
4,43,18.5,73.1,8.4,1.51,0.52,57.5,1.837834553,34.7
4,121,5,35.7,59.3,1.39,0,63.1,1.878196067,35.5
4,40,25.3,69.4,5.3,1.51,0.86,2114.5,3.403374398,29.2
4,158,29.1,60.5,10.4,1.4,0.01,25.8,1.489786414,43
4,38,6.7,86.8,6.5,1.29,1.38,315.6,2.577303703,29.1
4,1002,50.5,32.5,17,0.87,0.74,62.09,1.79,48
4,1056,11.2,5.2,84,1.33,2.39,16.26,1.21,45
4,140,13.5,67.9,18.6,1.28,4.3,3.2,0.583316686,54.4
4,1070,9.4,12.2,78,1.15,0.01,65.77,1.82,32
4,40,25.3,69.4,5.3,1.51,0.86,360.4,2.63495149,32.9
4,43,18.5,73.1,8.4,1.51,0.52,3089.8,3.568097077,24.8
4,1043,58.8,29.5,12,0.85,0.62,77.62,1.89,48
4,43,18.5,73.1,8.4,1.51,0.52,1097.2,3.118452507,26.6
4,1026,40.1,26.5,33,0.91,1.08,134.9,2.13,40
4,1027,46.4,25.6,28,0.94,1.14,755.09,2.88,32
4,52,12.4,70.9,16.7,1.53,1.3,573.6,2.836775851,28.7
4,45,16,77.8,6.2,1.29,0.86,63.1,1.878196067,33.9
4,1084,25.9,51.2,23,0.75,1.82,96.38,1.98,58
4,1009,42.3,31.7,26,0.85,1.27,25.18,1.4,58
4,90,6.8,49.7,43.5,1.19,2.7,22.9,1.438002191,46.6
4,45,16,77.8,6.2,1.29,0.86,451.5,2.732824463,25.7
4,1075,21.9,57.6,21,1.11,1.56,0.62,-0.21,53
4,1026,40.1,26.5,33,0.91,1.08,93.33,1.97,45
4,1009,42.3,31.7,26,0.85,1.27,66.07,1.82,44
4,1041,57.5,31.2,11,0.87,1.48,1142.88,3.06,30
4,1043,58.8,29.5,12,0.85,0.62,671.43,2.83,33
4,110,28,38.5,33.5,0.57,6.2,85.1,2.008096268,54
4,37,6.7,86.8,6.5,1.34,11.18,366.3,2.642003627,34.6
4,1070,9.4,12.2,78,1.15,0.01,5.12,0.71,39
4,121,5,35.7,59.3,1.39,0,181.1,2.336085158,27.2
4,90,6.8,49.7,43.5,1.19,2.7,166,2.298274796,38.7
4,1043,58.8,29.5,12,0.85,0.62,6.98,0.84,68
4,170,6.3,72,21.7,1.27,0.9,43.2,1.713650455,46.2
4,130,16.4,76.2,7.4,1.31,0,355.6,2.62912846,29.1
4,38,6.7,86.8,6.5,1.29,1.38,175.1,2.321452854,33.1
4,1041,57.5,31.2,11,0.87,1.48,27.48,1.44,61
4,1009,42.3,31.7,26,0.85,1.27,0.01,-2,64
4,1084,25.9,51.2,23,0.75,1.82,104.71,2.02,57
4,170,6.3,72,21.7,1.27,0.9,618,2.869155183,17
4,1084,25.9,51.2,23,0.75,1.82,839.46,2.92,36
4,1012,53.4,28.6,18,0.86,1.1,36.06,1.56,55
4,173,15.4,78.9,5.7,1.15,2.5,22.8,1.436101555,48.3
4,1026,40.1,26.5,33,0.91,1.08,189.23,2.28,37
4,104,5.5,63.4,31.1,1.45,0.01,100,2.078166708,32.4
4,37,6.7,86.8,6.5,1.34,11.18,492.1,2.770220073,33.1
4,38,6.7,86.8,6.5,1.29,1.38,1654.8,3.29691222,21.6
4,124,12.1,75.5,12.4,1.62,2.2,84.9,2.007074398,35.8
4,110,28,38.5,33.5,0.57,6.2,275.4,2.518130644,49.5
4,104,5.5,63.4,31.1,1.45,0.01,72.4,1.937905274,34.4
4,110,28,38.5,33.5,0.57,6.2,47.9,1.758502222,55.9
4,146,32,44.1,23.9,1.49,4.5,152.4,2.261151675,36.5
4,173,15.4,78.9,5.7,1.15,2.5,16.8,1.30347599,54.4
4,44,16,77.8,6.2,1.38,3.27,959.8,3.060347454,32.5
4,37,6.7,86.8,6.5,1.34,11.18,1070,3.107550486,29
4,44,16,77.8,6.2,1.38,3.27,1167.3,3.145349194,32.2
4,45,16,77.8,6.2,1.29,0.86,377,2.654508058,26.5
4,44,16,77.8,6.2,1.38,3.27,304.6,2.561896607,34.5
4,1084,25.9,51.2,23,0.75,1.82,312.61,2.5,51
4,54,35.5,45.2,19.3,1.09,4.5,1.7,0.30861563,56.5
4,1084,25.9,51.2,23,0.75,1.82,243.78,2.39,52
4,37,6.7,86.8,6.5,1.34,11.18,246.7,2.470335858,36.7
4,26,14.4,68,17.6,1.52,2.34,142.6,2.232286234,35.7
4,1082,22.4,52.1,26,1.21,0.74,294.44,2.47,43
4,1054,33,27.1,40,1.05,3.07,179.47,2.25,41
4,130,16.4,76.2,7.4,1.31,0,121.1,2.161310851,34.5
4,104,5.5,63.4,31.1,1.45,0.01,218.8,2.418214026,19.6
4,110,28,38.5,33.5,0.57,6.2,19.1,1.359200075,59.1
4,1042,42.6,31.5,26,0.97,0.96,33.19,1.52,61
4,158,29.1,60.5,10.4,1.4,0.01,39.6,1.675861894,41.3
4,1084,25.9,51.2,23,0.75,1.82,6.92,0.84,61
4,1054,33,27.1,40,1.05,3.07,15.81,1.2,58
4,1027,46.4,25.6,28,0.94,1.14,0.79,-0.1,65
4,1070,9.4,12.2,78,1.15,0.01,63.39,1.8,33
4,1084,25.9,51.2,23,0.75,1.82,113.5,2.06,56
4,1041,57.5,31.2,11,0.87,1.48,38.19,1.58,57
4,108,6.6,78.8,14.6,1.01,1.9,5.2,0.794170052,63.1
4,124,12.1,75.5,12.4,1.62,2.2,294.4,2.547104514,28.8
4,1084,25.9,51.2,23,0.75,1.82,86.9,1.94,58
4,1042,42.6,31.5,26,0.97,0.96,83.37,1.92,52
4,1002,50.5,32.5,17,0.87,0.74,40.27,1.61,55
4,1082,22.4,52.1,26,1.21,0.74,388.15,2.59,40
4,38,6.7,86.8,6.5,1.29,1.38,120.2,2.158071176,36.1
4,140,13.5,67.9,18.6,1.28,4.3,296.5,2.550191406,32.7
4,1082,22.4,52.1,26,1.21,0.74,4.85,0.69,53
4,1012,53.4,28.6,18,0.86,1.1,20.37,1.31,62
4,1026,40.1,26.5,33,0.91,1.08,78.89,1.9,48
4,37,6.7,86.8,6.5,1.34,11.18,240.4,2.459101171,36.9
4,1027,46.4,25.6,28,0.94,1.14,106.17,2.03,46
4,44,16,77.8,6.2,1.38,3.27,1875.3,3.351237462,31.7
4,54,35.5,45.2,19.3,1.09,4.5,1.5,0.254257967,56.6
4,124,12.1,75.5,12.4,1.62,2.2,68.1,1.91131382,36.7
4,44,16,77.8,6.2,1.38,3.27,43.1,1.712643978,40.5
4,1019,51.6,26.5,22,0.91,1.2,57.68,1.76,54
4,1054,33,27.1,40,1.05,3.07,765.6,2.88,31
4,130,16.4,76.2,7.4,1.31,0,19,1.356920309,44.2
4,17,39.1,41.4,19.5,1.42,5.75,2.1,0.400386003,59.8
4,1002,50.5,32.5,17,0.87,0.74,200.91,2.3,36
4,1019,51.6,26.5,22,0.91,1.2,30.76,1.49,61
4,1041,57.5,31.2,11,0.87,1.48,108.14,2.03,45
4,1019,51.6,26.5,22,0.91,1.2,6.05,0.78,64
4,1082,22.4,52.1,26,1.21,0.74,7046.93,3.85,11
4,108,6.6,78.8,14.6,1.01,1.9,55,1.818529398,51.8
4,1043,58.8,29.5,12,0.85,0.62,55.72,1.75,52
4,104,5.5,63.4,31.1,1.45,0.01,7.8,0.970261311,37.2
4,1028,42.5,28.5,29,0.86,1.19,6.47,0.81,67
4,1075,21.9,57.6,21,1.11,1.56,27.29,1.44,51
4,92,36.3,57.3,6.4,1.29,5.73,4.9,0.768362788,49.7
4,170,6.3,72,21.7,1.27,0.9,104.5,2.097282999,43.3
4,146,32,44.1,23.9,1.49,4.5,869,3.017186485,30
4,1019,51.6,26.5,22,0.91,1.2,162.18,2.21,42
4,37,6.7,86.8,6.5,1.34,11.18,181.5,2.337043338,38.4
4,40,25.3,69.4,5.3,1.51,0.86,641.6,2.885431063,31.4
4,1056,11.2,5.2,84,1.33,2.39,13.06,1.12,47
4,43,18.5,73.1,8.4,1.51,0.52,498.5,2.775831871,28.4
4,146,32,44.1,23.9,1.49,4.5,401.8,2.682176641,33
4,124,12.1,75.5,12.4,1.62,2.2,135.8,2.211066478,34
4,1028,42.5,28.5,29,0.86,1.19,2.34,0.37,67
4,45,16,77.8,6.2,1.29,0.86,269.3,2.508403062,28.2
4,1042,42.6,31.5,26,0.97,0.96,62.09,1.79,56
4,1082,22.4,52.1,26,1.21,0.74,4.71,0.67,53
4,45,16,77.8,6.2,1.29,0.86,86.5,2.015182816,32.6
4,37,6.7,86.8,6.5,1.34,11.18,3174.4,3.579828359,23.2
4,1070,9.4,12.2,78,1.15,0.01,74.82,1.87,31
4,1019,51.6,26.5,22,0.91,1.2,62.09,1.79,53
4,1012,53.4,28.6,18,0.86,1.1,39.99,1.6,54
4,26,14.4,68,17.6,1.52,2.34,28.8,1.537559196,38
4,146,32,44.1,23.9,1.49,4.5,4.1,0.690950565,42.8
4,1056,11.2,5.2,84,1.33,2.39,18.79,1.27,42
4,140,13.5,67.9,18.6,1.28,4.3,49.8,1.775396051,40.6
4,45,16,77.8,6.2,1.29,0.86,6.2,0.870558398,42.2
4,108,6.6,78.8,14.6,1.01,1.9,977.2,3.068150166,21
4,173,15.4,78.9,5.7,1.15,2.5,300.6,2.556155684,32.7
4,40,25.3,69.4,5.3,1.51,0.86,1362.6,3.212535093,29.9
4,90,6.8,49.7,43.5,1.19,2.7,812.8,2.988150403,23.8
4,54,35.5,45.2,19.3,1.09,4.5,22.1,1.422558982,47
4,1041,57.5,31.2,11,0.87,1.48,223.87,2.35,39
4,140,13.5,67.9,18.6,1.28,4.3,12.7,1.181970429,48.4
4,158,29.1,60.5,10.4,1.4,0.01,93.1,2.047116389,38.1
4,128,18.1,68.8,13.1,1.48,1.9,224.9,2.430156164,31.7
4,1026,40.1,26.5,33,0.91,1.08,62.52,1.8,53
4,1043,58.8,29.5,12,0.85,0.62,27.8,1.44,63
4,1027,46.4,25.6,28,0.94,1.14,123.59,2.09,44
4,110,28,38.5,33.5,0.57,6.2,33.9,1.608366406,57
4,43,18.5,73.1,8.4,1.51,0.52,13,1.19211006,41.5
4,43,18.5,73.1,8.4,1.51,0.52,164.9,2.295387364,31.7
4,38,6.7,86.8,6.5,1.29,1.38,0.1,-0.921833292,51.3
4,52,12.4,70.9,16.7,1.53,1.3,11171.9,4.126293748,12.1
4,65,8.4,75.8,15.8,1.41,2.24,196.5,2.371529263,42.1
4,1028,42.5,28.5,29,0.86,1.19,55.34,1.74,54
4,65,8.4,75.8,15.8,1.41,2.24,4505.6,3.731919341,28.5
4,54,35.5,45.2,19.3,1.09,4.5,28.8,1.537559196,45.6
4,1041,57.5,31.2,11,0.87,1.48,3.06,0.49,67
4,40,25.3,69.4,5.3,1.51,0.86,321.2,2.584942245,33.2
4,1041,57.5,31.2,11,0.87,1.48,37.15,1.57,58
4,38,6.7,86.8,6.5,1.29,1.38,898.7,3.03178145,23.2
4,16,37.8,41.7,20.5,1.42,5.75,350.5,2.62285473,39.3
4,140,13.5,67.9,18.6,1.28,4.3,16.3,1.290354313,46.9
4,1054,33,27.1,40,1.05,3.07,60.95,1.79,51
4,90,6.8,49.7,43.5,1.19,2.7,46.8,1.748412561,45.4
4,1028,42.5,28.5,29,0.86,1.19,33.19,1.52,61
4,45,16,77.8,6.2,1.29,0.86,517.9,2.792412619,25.2
4,52,12.4,70.9,16.7,1.53,1.3,256.1,2.486576287,31.8
4,90,6.8,49.7,43.5,1.19,2.7,182,2.338238096,38
4,173,15.4,78.9,5.7,1.15,2.5,15.2,1.260010296,55
4,1075,21.9,57.6,21,1.11,1.56,128.82,2.11,46
4,61,9.2,82.3,8.5,1.42,1.72,185.5,2.346510622,30.1
4,124,12.1,75.5,12.4,1.62,2.2,353.2,2.626187403,27.3
4,1043,58.8,29.5,12,0.85,0.62,22.86,1.36,65
4,108,6.6,78.8,14.6,1.01,1.9,6,0.856317959,63.6
4,54,35.5,45.2,19.3,1.09,4.5,3.2,0.583316686,56
4,170,6.3,72,21.7,1.27,0.9,119.9,2.156985891,42.1
4,158,29.1,60.5,10.4,1.4,0.01,195,2.36820132,35.5
4,92,36.3,57.3,6.4,1.29,5.73,49,1.768362788,42.9
4,1082,22.4,52.1,26,1.21,0.74,42.46,1.63,51
4,1054,33,27.1,40,1.05,3.07,23.01,1.36,57
4,43,18.5,73.1,8.4,1.51,0.52,529,2.80162238,28.2
4,37,6.7,86.8,6.5,1.34,11.18,953.3,3.057396301,29.5
4,1042,42.6,31.5,26,0.97,0.96,44.57,1.65,60
4,1070,9.4,12.2,78,1.15,0.01,69.5,1.84,32
4,121,5,35.7,59.3,1.39,0,87.9,2.022155583,32.8
4,128,18.1,68.8,13.1,1.48,1.9,32.9,1.595362606,39.6
4,38,6.7,86.8,6.5,1.29,1.38,1297.3,3.191207126,22.1
4,45,16,77.8,6.2,1.29,0.86,116.6,2.144865259,31.5
4,1054,33,27.1,40,1.05,3.07,55.85,1.75,52
4,1012,53.4,28.6,18,0.86,1.1,17.66,1.25,63
4,1084,25.9,51.2,23,0.75,1.82,30.34,1.48,60
4,1027,46.4,25.6,28,0.94,1.14,43.85,1.64,60
4,140,13.5,67.9,18.6,1.28,4.3,9.4,1.051294562,50.4
4,102,4.7,85.1,10.2,1.44,0.01,831.8,2.998185624,28.6
4,1019,51.6,26.5,22,0.91,1.2,70.15,1.85,51
4,128,18.1,68.8,13.1,1.48,1.9,8.4,1.002445994,42.7
4,45,16,77.8,6.2,1.29,0.86,47.9,1.758502222,34.9
4,110,28,38.5,33.5,0.57,6.2,204.2,2.388222446,50.6
4,1042,42.6,31.5,26,0.97,0.96,50.12,1.7,58
4,1042,42.6,31.5,26,0.97,0.96,85.7,1.93,51
4,104,5.5,63.4,31.1,1.45,0.01,57.5,1.837834553,35
4,44,16,77.8,6.2,1.38,3.27,20.2,1.383518078,43.5
4,121,5,35.7,59.3,1.39,0,26.4,1.499770635,40.1
4,37,6.7,86.8,6.5,1.34,11.18,1887,3.353938608,26.3
4,173,15.4,78.9,5.7,1.15,2.5,19.6,1.37042278,50.9
4,38,6.7,86.8,6.5,1.29,1.38,261.9,2.496302207,30.3
4,45,16,77.8,6.2,1.29,0.86,68.4,1.91322281,33.6
4,1028,42.5,28.5,29,0.86,1.19,38.64,1.59,60
4,1041,57.5,31.2,11,0.87,1.48,7.62,0.88,66
4,54,35.5,45.2,19.3,1.09,4.5,44.1,1.722605298,43.4
4,173,15.4,78.9,5.7,1.15,2.5,23.3,1.445522629,48
4,38,6.7,86.8,6.5,1.29,1.38,152.8,2.262290062,34.2
4,45,16,77.8,6.2,1.29,0.86,22.9,1.438002191,38.1
4,108,6.6,78.8,14.6,1.01,1.9,4.1,0.690950565,63.8
4,170,6.3,72,21.7,1.27,0.9,176.6,2.325157407,34.6
4,43,18.5,73.1,8.4,1.51,0.52,5584,3.825112118,24
4,110,28,38.5,33.5,0.57,6.2,398.1,2.678158886,47.4
4,1027,46.4,25.6,28,0.94,1.14,88.31,1.95,49
4,38,6.7,86.8,6.5,1.29,1.38,140.6,2.226152029,34.9
4,1075,21.9,57.6,21,1.11,1.56,164.06,2.22,45
4,1002,50.5,32.5,17,0.87,0.74,19.1,1.28,61
4,45,16,77.8,6.2,1.29,0.86,284.1,2.531637942,27.9
4,1043,58.8,29.5,12,0.85,0.62,30.62,1.49,62
4,38,6.7,86.8,6.5,1.29,1.38,196.4,2.371308192,32.3
4,121,5,35.7,59.3,1.39,0,164.4,2.294068521,28
4,1027,46.4,25.6,28,0.94,1.14,0.01,-2,65
4,26,14.4,68,17.6,1.52,2.34,158.3,2.277647623,35.5
4,44,16,77.8,6.2,1.38,3.27,169.1,2.306310316,35.9
4,1041,57.5,31.2,11,0.87,1.48,25.12,1.4,62
4,40,25.3,69.4,5.3,1.51,0.86,49.9,1.776267254,37.4
4,1054,33,27.1,40,1.05,3.07,26.61,1.43,57
4,1084,25.9,51.2,23,0.75,1.82,379.31,2.58,49
4,38,6.7,86.8,6.5,1.29,1.38,158.2,2.277373187,33.9
4,1028,42.5,28.5,29,0.86,1.19,263.63,2.42,36
4,1056,11.2,5.2,84,1.33,2.39,19.1,1.28,42
4,1019,51.6,26.5,22,0.91,1.2,22.75,1.36,63
4,140,13.5,67.9,18.6,1.28,4.3,6.3,0.877507258,52.3
4,1082,22.4,52.1,26,1.21,0.74,260.62,2.42,43
4,38,6.7,86.8,6.5,1.29,1.38,1150.1,3.138902312,22.4
4,1082,22.4,52.1,26,1.21,0.74,62.95,1.8,51
4,1042,42.6,31.5,26,0.97,0.96,54.45,1.74,58
4,37,6.7,86.8,6.5,1.34,11.18,832.2,2.99839442,30.2
4,37,6.7,86.8,6.5,1.34,11.18,880.5,3.022896068,29.9
4,1012,53.4,28.6,18,0.86,1.1,0.81,-0.09,65
4,1082,22.4,52.1,26,1.21,0.74,47.32,1.68,51
4,54,35.5,45.2,19.3,1.09,4.5,71.6,1.93307973,41
4,1028,42.5,28.5,29,0.86,1.19,61.38,1.79,53
4,1043,58.8,29.5,12,0.85,0.62,65.77,1.82,50
4,54,35.5,45.2,19.3,1.09,4.5,420.7,2.70213922,33
4,1028,42.5,28.5,29,0.86,1.19,27.1,1.43,63
4,52,12.4,70.9,16.7,1.53,1.3,10290,4.090582083,12.6
4,37,6.7,86.8,6.5,1.34,11.18,226,2.432275147,37.2
4,44,16,77.8,6.2,1.38,3.27,62.3,1.872654755,39.2
4,1042,42.6,31.5,26,0.97,0.96,755.09,2.88,35
4,1027,46.4,25.6,28,0.94,1.14,46.67,1.67,59
4,45,16,77.8,6.2,1.29,0.86,26.7,1.50467797,37.4
4,1084,25.9,51.2,23,0.75,1.82,69.82,1.84,59
4,44,16,77.8,6.2,1.38,3.27,159.9,2.282015172,36.1
4,65,8.4,75.8,15.8,1.41,2.24,2664.1,3.503717231,31
4,1026,40.1,26.5,33,0.91,1.08,3.58,0.55,64
4,110,28,38.5,33.5,0.57,6.2,30.9,1.568125188,57.4
4,170,6.3,72,21.7,1.27,0.9,123,2.16807182,41.8
4,38,6.7,86.8,6.5,1.29,1.38,877.6,3.021463323,23.4
4,128,18.1,68.8,13.1,1.48,1.9,36.7,1.642832772,39.3
4,54,35.5,45.2,19.3,1.09,4.5,10.5,1.099356007,51.3
4,52,12.4,70.9,16.7,1.53,1.3,444.4,2.725940758,29.8
4,1043,58.8,29.5,12,0.85,0.62,3.42,0.53,69
4,128,18.1,68.8,13.1,1.48,1.9,370.7,2.647189294,29.4
4,65,8.4,75.8,15.8,1.41,2.24,0,0,54.2
4,37,6.7,86.8,6.5,1.34,11.18,1234.6,3.169692981,28.4
4,1027,46.4,25.6,28,0.94,1.14,151.71,2.18,42
4,1002,50.5,32.5,17,0.87,0.74,17.3,1.24,61
4,110,28,38.5,33.5,0.57,6.2,26.9,1.507918988,57.9
4,29,16,41.1,42.9,1.48,3.66,36.3,1.638073333,45.7
4,1043,58.8,29.5,12,0.85,0.62,208.93,2.32,39
4,29,16,41.1,42.9,1.48,3.66,412,2.693063924,37.4
4,26,14.4,68,17.6,1.52,2.34,5.3,0.802442578,41.8
4,1042,42.6,31.5,26,0.97,0.96,866.96,2.94,34
4,1070,9.4,12.2,78,1.15,0.01,3.09,0.49,39
4,35,16,41.1,42.9,1.43,3.66,44.7,1.728474231,46.1
4,37,6.7,86.8,6.5,1.34,11.18,385.8,2.664528931,34.4
4,1026,40.1,26.5,33,0.91,1.08,5.3,0.72,64
4,104,5.5,63.4,31.1,1.45,0.01,117.5,2.148204575,29.6
4,37,6.7,86.8,6.5,1.34,11.18,498.2,2.775570431,33
4,1009,42.3,31.7,26,0.85,1.27,26.73,1.43,57
4,1084,25.9,51.2,23,0.75,1.82,651.63,2.81,40
4,1026,40.1,26.5,33,0.91,1.08,42.36,1.63,59
4,102,4.7,85.1,10.2,1.44,0.01,691.8,2.918147266,34.5
4,90,6.8,49.7,43.5,1.19,2.7,144.5,2.238034555,40.1
4,37,6.7,86.8,6.5,1.34,11.18,231.8,2.44328014,37.1
4,43,18.5,73.1,8.4,1.51,0.52,636.5,2.881965116,27.8
4,1075,21.9,57.6,21,1.11,1.56,11.53,1.06,52
4,1041,57.5,31.2,11,0.87,1.48,52,1.72,53
4,90,6.8,49.7,43.5,1.19,2.7,275.4,2.518130644,33.9
4,1026,40.1,26.5,33,0.91,1.08,21.63,1.34,63
4,128,18.1,68.8,13.1,1.48,1.9,111.4,2.125051899,35.2
4,140,13.5,67.9,18.6,1.28,4.3,218.3,2.417220444,34.3
4,1043,58.8,29.5,12,0.85,0.62,17.86,1.25,67
4,170,6.3,72,21.7,1.27,0.9,2,0.379196704,48.6
4,65,8.4,75.8,15.8,1.41,2.24,140.4,2.225533816,43.9
4,1043,58.8,29.5,12,0.85,0.62,0.01,-2,69
4,54,35.5,45.2,19.3,1.09,4.5,5.2,0.794170052,54.6
4,1054,33,27.1,40,1.05,3.07,18.16,1.26,58
4,1012,53.4,28.6,18,0.86,1.1,31.55,1.5,57
4,1075,21.9,57.6,21,1.11,1.56,38.11,1.58,51
4,1075,21.9,57.6,21,1.11,1.56,298.54,2.48,43
4,1012,53.4,28.6,18,0.86,1.1,29.79,1.47,58
4,52,12.4,70.9,16.7,1.53,1.3,307,2.565305084,31.1
4,38,6.7,86.8,6.5,1.29,1.38,151.3,2.258005636,34.3
4,146,32,44.1,23.9,1.49,4.5,32.3,1.58736923,40.9
4,128,18.1,68.8,13.1,1.48,1.9,38.3,1.661365482,39.2
4,44,16,77.8,6.2,1.38,3.27,399.9,2.680118112,33.9
4,1027,46.4,25.6,28,0.94,1.14,66.22,1.82,55
4,110,28,38.5,33.5,0.57,6.2,223.9,2.428220802,50.3
4,43,18.5,73.1,8.4,1.51,0.52,376.9,2.654392846,29.2
4,108,6.6,78.8,14.6,1.01,1.9,75.9,1.958408484,47.9
4,1043,58.8,29.5,12,0.85,0.62,13.4,1.13,68
4,158,29.1,60.5,10.4,1.4,0.01,469.9,2.750172153,30.4
4,108,6.6,78.8,14.6,1.01,1.9,407.4,2.688187733,29.4
4,158,29.1,60.5,10.4,1.4,0.01,114.3,2.136212939,37.3
4,130,16.4,76.2,7.4,1.31,0,62.5,1.874046726,38
4,43,18.5,73.1,8.4,1.51,0.52,2587.1,3.490979924,25.1
4,1041,57.5,31.2,11,0.87,1.48,40.55,1.61,57
4,124,12.1,75.5,12.4,1.62,2.2,645.7,2.888197495,24
4,43,18.5,73.1,8.4,1.51,0.52,22.1,1.422558982,39.2
4,37,6.7,86.8,6.5,1.34,11.18,298.5,2.553111044,35.7
4,1056,11.2,5.2,84,1.33,2.39,3.9,0.59,49
4,37,6.7,86.8,6.5,1.34,11.18,1421.4,3.230883019,27.8
4,1041,57.5,31.2,11,0.87,1.48,3.18,0.5,67
4,37,6.7,86.8,6.5,1.34,11.18,294.6,2.547399451,35.8
4,1009,42.3,31.7,26,0.85,1.27,57.54,1.76,45
4,38,6.7,86.8,6.5,1.29,1.38,1836.8,3.342228579,21.4
4,1082,22.4,52.1,26,1.21,0.74,401.79,2.6,39
4,45,16,77.8,6.2,1.29,0.86,642,2.885701736,24.5
4,45,16,77.8,6.2,1.29,0.86,336.4,2.605022695,27.1
4,102,4.7,85.1,10.2,1.44,0.01,309,2.568125188,43.4
4,110,28,38.5,33.5,0.57,6.2,37.2,1.648709648,56.7
4,108,6.6,78.8,14.6,1.01,1.9,85.1,2.008096268,46.2
4,130,16.4,76.2,7.4,1.31,0,2.3,0.439894544,47
4,158,29.1,60.5,10.4,1.4,0.01,5.7,0.834041564,45.8
4,37,6.7,86.8,6.5,1.34,11.18,102.9,2.090582083,41.4
4,38,6.7,86.8,6.5,1.29,1.38,212.3,2.405116702,31.7
4,44,16,77.8,6.2,1.38,3.27,433,2.714654605,33.8
4,1027,46.4,25.6,28,0.94,1.14,29.58,1.47,63
4,1084,25.9,51.2,23,0.75,1.82,84.14,1.93,58
4,45,16,77.8,6.2,1.29,0.86,7.8,0.970261311,41.8
4,44,16,77.8,6.2,1.38,3.27,88.5,2.025109979,37.9
4,1002,50.5,32.5,17,0.87,0.74,1.98,0.3,64
4,37,6.7,86.8,6.5,1.34,11.18,191.1,2.359427395,38.1
4,1009,42.3,31.7,26,0.85,1.27,101.39,2.01,39
4,92,36.3,57.3,6.4,1.29,5.73,22.4,1.428414727,46
4,1070,9.4,12.2,78,1.15,0.01,42.36,1.63,36
4,1054,33,27.1,40,1.05,3.07,73.11,1.86,49
4,45,16,77.8,6.2,1.29,0.86,13.4,1.205271507,40.4
4,1041,57.5,31.2,11,0.87,1.48,202.3,2.31,40
4,43,18.5,73.1,8.4,1.51,0.52,319.1,2.582093512,29.7
4,104,5.5,63.4,31.1,1.45,0.01,128.8,2.188082571,27.3
4,1056,11.2,5.2,84,1.33,2.39,21.78,1.34,40
4,1042,42.6,31.5,26,0.97,0.96,47.53,1.68,59
4,173,15.4,78.9,5.7,1.15,2.5,4.8,0.759407946,55.7
4,124,12.1,75.5,12.4,1.62,2.2,19.5,1.36820132,39.2
4,108,6.6,78.8,14.6,1.01,1.9,61.7,1.868451872,50.4
4,173,15.4,78.9,5.7,1.15,2.5,21.3,1.406546312,49.2
4,45,16,77.8,6.2,1.29,0.86,152.5,2.261436552,30.5
4,1009,42.3,31.7,26,0.85,1.27,229.09,2.36,34
4,90,6.8,49.7,43.5,1.19,2.7,3.1,0.569528402,49
4,37,6.7,86.8,6.5,1.34,11.18,473.2,2.753211444,33.3
4,104,5.5,63.4,31.1,1.45,0.01,26.9,1.507918988,35.7
4,92,36.3,57.3,6.4,1.29,5.73,588.8,2.848134509,35.3
4,140,13.5,67.9,18.6,1.28,4.3,2.9,0.540564706,54.6
4,1002,50.5,32.5,17,0.87,0.74,47.86,1.68,53
4,92,36.3,57.3,6.4,1.29,5.73,2.7,0.509530472,49.9
4,43,18.5,73.1,8.4,1.51,0.52,6175.9,3.868866963,23.8
